"Created.Date","Anticipated.Start.Year","Recruiting.Category","State","Student.Stage","App.Application.Status","Lead.Segment.NRCCUA","Lead.Segment.Cappex","Lead.Segment.College.Board","n"
2018-10-18,2019,"PSROH","Out-State","Lead","","NSROG-2020-02","","",2
2018-10-18,2019,"PSROH","Out-State","Lead","","NSROH-2020-02","","",2
2018-10-18,2019,"PSROH","Out-State","Lead","Withdrawn (After Admitted)","","","",5
2018-10-18,2020,"","In-State","Inquiry","","","","",1
2018-10-18,2020,"","Out-State","Applicant","Admitted (Not Confirmed)","","","",1
2018-10-18,2020,"","Out-State","Applicant","Withdrawn (After Admitted)","","","",1
2018-10-18,2020,"","Out-State","Inquiry","","","","",2
2018-10-18,2020,"NSRIH","In-State","Applicant","Admitted (Not Confirmed)","","","",1
2018-10-18,2020,"NSRIH","In-State","Applicant","Enrolled","","","",2
2018-10-18,2020,"NSRIH","In-State","Inquiry","","","","",1
2018-10-18,2020,"NSRIH","In-State","Inquiry","Withdrawn (After Admitted)","","","",1
2018-10-18,2020,"NSROG","Out-State","Applicant","Incomplete","","","",1
2018-10-18,2020,"NSROG","Out-State","Inquiry","","","","",1
2018-10-18,2020,"NSROG","Out-State","Lead","Withdrawn (After Admitted)","","","",1
2018-10-18,2020,"NSROH","Out-State","Lead","","","","PSROH-2020-02",1
2018-10-18,2020,"PJRIG","In-State","Inquiry","","","","",1
2018-10-18,2020,"PJROG","Out-State","Lead","","","","",2
2018-10-18,2020,"PSRIG","In-State","Applicant","Admitted (Not Confirmed)","","","",1
2018-10-18,2020,"PSRIG","In-State","Applicant","Denied","","","",1
2018-10-18,2020,"PSRIG","In-State","Applicant","Enrolled","","","",9
2018-10-18,2020,"PSRIG","In-State","Applicant","Incomplete","","","",4
2018-10-18,2020,"PSRIG","In-State","Applicant","Withdrawn (After Admitted)","","","",6
2018-10-18,2020,"PSRIG","In-State","Applicant","Withdrawn (After Admitted)","NSRIH-2020-02","","",1
2018-10-18,2020,"PSRIG","In-State","Applicant","Withdrawn (After Confirmed)","","","",1
2018-10-18,2020,"PSRIG","In-State","Applicant","Withdrawn (Before Decision)","","","",1
2018-10-18,2020,"PSRIG","In-State","Inquiry","","","","",6
2018-10-18,2020,"PSRIG","In-State","Inquiry","","NSRIH-2020-02","","",1
2018-10-18,2020,"PSRIG","In-State","Inquiry","Withdrawn (After Admitted)","","","",1
2018-10-18,2020,"PSROG","Out-State","Applicant","Incomplete","","","",1
2018-10-18,2020,"PSROH","In-State","Inquiry","","","","",1
2018-10-18,2020,"PSROH","Out-State","Applicant","Admitted (Not Confirmed)","","","",1
2018-10-18,2020,"PSROH","Out-State","Applicant","Hold (More Information Needed)","","","",1
2018-10-18,2020,"PSROH","Out-State","Applicant","Incomplete","","","",1
2018-10-18,2020,"PSROH","Out-State","Applicant","Withdrawn (After Admitted)","","","",4
2018-10-18,2020,"PSROH","Out-State","Applicant","Withdrawn (Before Decision)","","","",2
2018-10-18,2020,"PSROH","Out-State","Inquiry","","","","",6
2018-10-18,2020,"PSROH","Out-State","Inquiry","Withdrawn (Before Decision)","","","",1
2018-10-18,2020,"PSROH","Out-State","Lead","","","","",2
2018-10-18,2021,"NSROH","Out-State","Lead","","","","PJROG-2020-02",1
2018-10-18,2021,"PJRIH","In-State","Lead","","","","",1
2018-10-18,2021,"PJROG","Out-State","Lead","","","","",1
2018-10-18,2021,"PSRIG","In-State","Inquiry","","","","",1
2018-10-18,2021,"PSROG","Out-State","Lead","","","","PJROU-2020-04",1
2018-10-18,2021,"PSROH","Out-State","Inquiry","","","","",2
2018-10-18,2021,"PSROH","Out-State","Lead","","","","PJROG-2020-02",1
2018-10-18,2022,"NSROG","Out-State","Lead","","NPHOG-2020-04;NJROG-2020-02;NPHOG-2020-04;NPHOG-2020-04","","",1
2018-10-18,2022,"NSROH","Out-State","Lead","","","","PPHOG-2020-02",1
2018-10-18,2022,"PSROH","Out-State","Lead","","","","PPHOA-2020-04",1
2019-02-06,0,"PJRIG","In-State","Inquiry","","","","",1
2019-02-06,0,"PJROG","Out-State","Inquiry","","","","",1
2019-02-06,9,"PJRIG","In-State","Inquiry","","","","",1
2019-02-06,2017,"PJROG","Out-State","Lead","","","","",1
2019-02-06,2019,"","In-State","Applicant","Admitted (Not Confirmed)","","","",1
2019-02-06,2019,"","In-State","Applicant","Enrolled","","","",2
2019-02-06,2019,"","In-State","Applicant","Withdrawn (After Admitted)","","","",1
2019-02-06,2019,"","In-State","Applicant","Withdrawn (Before Decision)","","","",1
2019-02-06,2019,"","In-State","Inquiry","","","","",2
2019-02-06,2019,"","Out-State","Applicant","Denied","","","",2
2019-02-06,2019,"","Out-State","Applicant","Enrolled","","","",1
2019-02-06,2019,"","Out-State","Applicant","USM Graduate Enrolled","","","",1
2019-02-06,2019,"","Out-State","Applicant","Withdrawn (After Admitted)","","","",2
2019-02-06,2019,"","Out-State","Applicant","Withdrawn (Before Decision)","","","",2
2019-02-06,2019,"","Out-State","Inquiry","","","","",4
2019-02-06,2019,"NSRIG","In-State","Inquiry","","","","",1
2019-02-06,2019,"PJRIG","In-State","Applicant","Withdrawn (After Admitted)","","","",1
2019-02-06,2019,"PJRIG","In-State","Inquiry","","","","",65
2019-02-06,2019,"PJRIG","In-State","Inquiry","","NSRIH-2020-02","","",11
2019-02-06,2019,"PJROG","Out-State","Inquiry","","","","",21
2019-02-06,2019,"PJROG","Out-State","Inquiry","","NSROG-2020-02","","",1
2019-02-06,2019,"PJROG","Out-State","Inquiry","","NSROH-2020-02","","",1
2019-02-06,2019,"PJROG","Out-State","Lead","","","","",1
2019-02-06,2019,"PJROH","Out-State","Inquiry","","","","",1
2019-02-06,2020,"","In-State","Inquiry","","","","",4
2019-02-06,2020,"","Out-State","Inquiry","","","","",1
2019-02-06,2020,"","Out-State","Inquiry","","","","PSROH-2020-02",1
2019-02-06,2020,"ESTD","In-State","Applicant","Withdrawn (After Admitted)","","","",1
2019-02-06,2020,"NJRIG","In-State","Applicant","Denied","","","",1
2019-02-06,2020,"NJRIG","In-State","Applicant","Enrolled","","","",1
2019-02-06,2020,"NSRIG","In-State","Applicant","Admitted (Not Confirmed)","","","",1
2019-02-06,2020,"NSRIG","In-State","Applicant","Confirmed","","","",1
2019-02-06,2020,"NSRIG","In-State","Applicant","Denied","","","",1
2019-02-06,2020,"NSRIG","In-State","Applicant","Enrolled","","","",9
2019-02-06,2020,"NSRIG","In-State","Applicant","Withdrawn (After Admitted)","","","",39
2019-02-06,2020,"NSRIG","In-State","Applicant","Withdrawn (After Admitted)","","","PSRIG-2020-02",1
2019-02-06,2020,"NSRIG","In-State","Inquiry","Withdrawn (After Admitted)","","","",1
2019-02-06,2020,"NSROG","Out-State","Applicant","Enrolled","","","",1
2019-02-06,2020,"NSROG","Out-State","Applicant","Withdrawn (After Admitted)","","","",6
2019-02-06,2020,"PJRIG","In-State","Applicant","Admitted (Not Confirmed)","","","",50
2019-02-06,2020,"PJRIG","In-State","Applicant","Admitted (Not Confirmed)","NSRIH-2020-02","","",8
2019-02-06,2020,"PJRIG","In-State","Applicant","Confirmed","","","",3
2019-02-06,2020,"PJRIG","In-State","Applicant","Denied","","","",13
2019-02-06,2020,"PJRIG","In-State","Applicant","Denied","NSRIH-2020-02","","",1
2019-02-06,2020,"PJRIG","In-State","Applicant","Enrolled","","","",58
2019-02-06,2020,"PJRIG","In-State","Applicant","Enrolled","NSRIH-2020-02","","",25
2019-02-06,2020,"PJRIG","In-State","Applicant","Hold (More Information Needed)","","","",1
2019-02-06,2020,"PJRIG","In-State","Applicant","Incomplete","NSRIH-2020-02","","",1
2019-02-06,2020,"PJRIG","In-State","Applicant","Withdrawn (After Admitted)","","","",294
2019-02-06,2020,"PJRIG","In-State","Applicant","Withdrawn (After Admitted)",";;;;;;;;NSRIH-2020-02","","",2
2019-02-06,2020,"PJRIG","In-State","Applicant","Withdrawn (After Admitted)",";;;;;;;NSRIH-2020-02","","",1
2019-02-06,2020,"PJRIG","In-State","Applicant","Withdrawn (After Admitted)",";NSRIH-2020-02","","",3
2019-02-06,2020,"PJRIG","In-State","Applicant","Withdrawn (After Admitted)","NSRIH-2020-02","","",94
2019-02-06,2020,"PJRIG","In-State","Applicant","Withdrawn (After Confirmed)","","","",8
2019-02-06,2020,"PJRIG","In-State","Applicant","Withdrawn (After Confirmed)","NSRIH-2020-02","","",2
2019-02-06,2020,"PJRIG","In-State","Applicant","Withdrawn (Before Decision)","","","",2
2019-02-06,2020,"PJRIG","In-State","Inquiry","","","","",247
2019-02-06,2020,"PJRIG","In-State","Inquiry","",";;;;;;;;NSRIH-2020-02","","",2
2019-02-06,2020,"PJRIG","In-State","Inquiry","","NJRIG-2020-02","","",1
2019-02-06,2020,"PJRIG","In-State","Inquiry","","NSRIH-2020-02","","",58
2019-02-06,2020,"PJRIG","In-State","Inquiry","Confirmed","","","",1
2019-02-06,2020,"PJRIG","In-State","Inquiry","Enrolled","","","",2
2019-02-06,2020,"PJRIG","In-State","Inquiry","Withdrawn (After Admitted)","","","",4
2019-02-06,2020,"PJRIG","In-State","Inquiry","Withdrawn (After Admitted)",";NSRIH-2020-02","","",3
2019-02-06,2020,"PJRIG","In-State","Lead","","","","",2278
2019-02-06,2020,"PJRIG","In-State","Lead","","","","PSRIA-2020-02",1
2019-02-06,2020,"PJRIG","In-State","Lead","","","","PSRIG-2020-02",2
2019-02-06,2020,"PJRIG","In-State","Lead","","","","PSRIH-2020-02",1
2019-02-06,2020,"PJRIG","In-State","Lead","",";NPHIG-2020-04;NPHIG-2020-04;NPHIG-2020-04","","",1
2019-02-06,2020,"PJRIG","In-State","Lead","","NSRIH-2020-02","","",479
2019-02-06,2020,"PJRIG","In-State","Lead","","NSRIH-2020-02","","PSRIH-2020-02",1
2019-02-06,2020,"PJRIG","In-State","Lead","Withdrawn (Before Decision)","","","",1
2019-02-06,2020,"PJRIG","Out-State","Applicant","Enrolled","","","",1
2019-02-06,2020,"PJRIG","Out-State","Lead","","","","",2
2019-02-06,2020,"PJROG","Out-State","Applicant","Admitted (Not Confirmed)","","","",7
2019-02-06,2020,"PJROG","Out-State","Applicant","Admitted (Not Confirmed)","NSROG-2020-02","","",1
2019-02-06,2020,"PJROG","Out-State","Applicant","Confirmed","","","",2
2019-02-06,2020,"PJROG","Out-State","Applicant","Enrolled","","","",9
2019-02-06,2020,"PJROG","Out-State","Applicant","Enrolled","NSROG-2020-02","","",1
2019-02-06,2020,"PJROG","Out-State","Applicant","Hold (More Information Needed)","","","",1
2019-02-06,2020,"PJROG","Out-State","Applicant","Incomplete","","","",1
2019-02-06,2020,"PJROG","Out-State","Applicant","Withdrawn (After Admitted)","","","",47
2019-02-06,2020,"PJROG","Out-State","Applicant","Withdrawn (After Admitted)","NSROG-2020-02","","",4
2019-02-06,2020,"PJROG","Out-State","Applicant","Withdrawn (After Confirmed)","","","",1
2019-02-06,2020,"PJROG","Out-State","Applicant","Withdrawn (Before Decision)","","","",1
2019-02-06,2020,"PJROG","Out-State","Inquiry","","","","",78
2019-02-06,2020,"PJROG","Out-State","Inquiry","Withdrawn (After Admitted)","","","",1
2019-02-06,2020,"PJROG","Out-State","Lead","","","","",4073
2019-02-06,2020,"PJROG","Out-State","Lead","","NJROG-2020-02","","",7
2019-02-06,2020,"PJROG","Out-State","Lead","","NSROG-2020-02","","",36
2019-02-06,2020,"PJROG","Out-State","Lead","","NSROH-2020-02","","",71
2019-02-06,2020,"PJROH","Out-State","Applicant","Enrolled","","","",4
2019-02-06,2020,"PJROH","Out-State","Applicant","Withdrawn (After Admitted)","","","",5
2019-02-06,2020,"PJROH","Out-State","Applicant","Withdrawn (After Admitted)","NSROH-2020-02","","",1
2019-02-06,2020,"PJROH","Out-State","Inquiry","","","","",14
2019-02-06,2020,"PJROH","Out-State","Inquiry","","NSROG-2020-02","","",1
2019-02-06,2020,"PJROH","Out-State","Inquiry","","NSROH-2020-02","","",4
2019-02-06,2020,"PJROH","Out-State","Lead","","","","",1306
2019-02-06,2020,"PJROH","Out-State","Lead","","NJROH-2020-02","","",3
2019-02-06,2020,"PJROH","Out-State","Lead","","NSROG-2020-02","","",3
2019-02-06,2020,"PJROH","Out-State","Lead","","NSROH-2020-02","","",74
2019-02-06,2020,"PSRIG","In-State","Inquiry","","","","",1
2019-02-06,2020,"PSRIG","In-State","Inquiry","","NSRIH-2020-02","","",2
2019-02-06,2020,"PSRIG","In-State","Lead","","","","",4
2019-02-06,2020,"PSRIG","In-State","Lead","","NSRIH-2020-02","","",1
2019-02-06,2021,"","In-State","Inquiry","","","","",2
2019-02-06,2021,"","Out-State","Inquiry","","","","",1
2019-02-06,2021,"ESTD","In-State","Applicant","Confirmed","","","",1
2019-02-06,2021,"PJRIG","In-State","Applicant","Confirmed","","","",4
2019-02-06,2021,"PJRIG","In-State","Applicant","Withdrawn (After Confirmed)","","","",1
2019-02-06,2021,"PJRIG","In-State","Applicant","Withdrawn (After Confirmed)","NSRIH-2020-02","","",1
2019-02-06,2021,"PJRIG","In-State","Inquiry","","","","",4
2019-02-06,2021,"PJRIG","In-State","Inquiry","","NSRIH-2020-02","","",1
2019-02-06,2021,"PJRIH","In-State","Inquiry","","","","",1
2019-02-06,2021,"PJROG","Out-State","Applicant","Confirmed","","","",1
2019-02-06,2021,"PJROG","Out-State","Inquiry","","","","",4
2019-02-06,2021,"PJROG","Out-State","Lead","","","","",2
2019-02-06,2022,"PJRIG","In-State","Applicant","Incomplete","","","",1
2019-02-06,2022,"PJRIG","In-State","Inquiry","","","","",1
2019-02-06,2022,"PJROH","Out-State","Inquiry","","","","",1
2019-02-06,2023,"PJRIG","In-State","Inquiry","","","","",1
2019-12-02,9,"NJRIH","In-State","Inquiry","","","",";PJRIH-2020-02",1
2019-12-02,9,"PJRIG","In-State","Inquiry","","","","",1
2019-12-02,9,"PJRIH","In-State","Inquiry","","","","",1
2019-12-02,2019,"NSRIG","In-State","Inquiry","","","","",6
2019-12-02,2019,"NSROG","Out-State","Inquiry","","","","",2
2019-12-02,2019,"PSRIG","In-State","Inquiry","","","","",5
2019-12-02,2020,"","In-State","Applicant","Admitted (Not Confirmed)","","","",1
2019-12-02,2020,"","In-State","Applicant","Confirmed","","","",1
2019-12-02,2020,"","In-State","Applicant","Denied","","","",1
2019-12-02,2020,"","In-State","Applicant","Enrolled","","","",3
2019-12-02,2020,"","In-State","Applicant","USM Graduate Enrolled","","","",1
2019-12-02,2020,"","In-State","Applicant","Withdrawn (After Admitted)","","","",4
2019-12-02,2020,"","In-State","Applicant","Withdrawn (After Admitted)","","","PSRIH-2020-02",2
2019-12-02,2020,"","In-State","Applicant","Withdrawn (Before Decision)","","","",2
2019-12-02,2020,"","In-State","Inquiry","","","","",2
2019-12-02,2020,"","Out-State","Applicant","Admitted (Not Confirmed)","","","",2
2019-12-02,2020,"","Out-State","Applicant","Denied","","","",3
2019-12-02,2020,"","Out-State","Applicant","Enrolled","","","",3
2019-12-02,2020,"","Out-State","Applicant","Incomplete","","","",4
2019-12-02,2020,"","Out-State","Applicant","Withdrawn (After Admitted)","","","",11
2019-12-02,2020,"","Out-State","Applicant","Withdrawn (After Admitted)","NSROH-2020-02","","",1
2019-12-02,2020,"","Out-State","Applicant","Withdrawn (After Confirmed)","","","",1
2019-12-02,2020,"","Out-State","Inquiry","","","","",8
2019-12-02,2020,"NJRIG","In-State","Lead","","","","PSRIG-2020-02",3
2019-12-02,2020,"NJRIG","In-State","Lead","","","","PSRIH-2020-02",1
2019-12-02,2020,"NJRIH","In-State","Inquiry","","","","",1
2019-12-02,2020,"NJRIH","In-State","Lead","","","","PSRIG-2020-02",1
2019-12-02,2020,"NJRIH","In-State","Lead","","","","PSRIH-2020-02",8
2019-12-02,2020,"NJROG","Out-State","Lead","","","","PSROA-2020-02",2
2019-12-02,2020,"NJROG","Out-State","Lead","","","","PSROG-2020-02",1
2019-12-02,2020,"NJROG","Out-State","Lead","","NSROH-2020-02","","",1
2019-12-02,2020,"NJROG","Out-State","Lead","","NSROH-2020-02","","PSROH-2020-02",1
2019-12-02,2020,"NJROH","Out-State","Applicant","Admitted (Not Confirmed)","","","",1
2019-12-02,2020,"NJROH","Out-State","Lead","","","","PSROH-2020-02",1
2019-12-02,2020,"NSRIG","In-State","Applicant","Admitted (Not Confirmed)","","","",1
2019-12-02,2020,"NSRIG","In-State","Applicant","Admitted (Not Confirmed)","","","PSRIG-2020-02",1
2019-12-02,2020,"NSRIG","In-State","Applicant","Admitted (Not Confirmed)","","","PSRIH-2020-02",2
2019-12-02,2020,"NSRIG","In-State","Applicant","Confirmed","","","",1
2019-12-02,2020,"NSRIG","In-State","Applicant","Denied","","","",4
2019-12-02,2020,"NSRIG","In-State","Applicant","Enrolled","","","",2
2019-12-02,2020,"NSRIG","In-State","Applicant","Enrolled","NSRIH-2020-02","","",1
2019-12-02,2020,"NSRIG","In-State","Applicant","Incomplete","","","",2
2019-12-02,2020,"NSRIG","In-State","Applicant","Withdrawn (After Admitted)","","","",9
2019-12-02,2020,"NSRIG","In-State","Applicant","Withdrawn (After Admitted)","","","PSRIA-2020-02",1
2019-12-02,2020,"NSRIG","In-State","Applicant","Withdrawn (After Admitted)","","","PSRIG-2020-02",1
2019-12-02,2020,"NSRIG","In-State","Applicant","Withdrawn (After Confirmed)","","","",1
2019-12-02,2020,"NSRIG","In-State","Inquiry","","","","",6
2019-12-02,2020,"NSRIG","In-State","Inquiry","","","",";PSRIG-2020-02",1
2019-12-02,2020,"NSRIG","In-State","Inquiry","","","",";PSRIH-2020-02",1
2019-12-02,2020,"NSRIG","In-State","Inquiry","","","","PSRIG-2020-02",1
2019-12-02,2020,"NSRIG","In-State","Lead","","","","",895
2019-12-02,2020,"NSRIG","In-State","Lead","","","","PSRIG-2020-02",18
2019-12-02,2020,"NSRIG","In-State","Lead","","","","PSRIH-2020-02",40
2019-12-02,2020,"NSRIG","In-State","Lead","","NSRIH-2020-02","","",3
2019-12-02,2020,"NSRIG","In-State","Lead","","NSRIH-2020-02","","PSRIH-2020-02",1
2019-12-02,2020,"NSRIG","Out-State","Lead","","","","PSROH-2020-02",1
2019-12-02,2020,"NSROG","Out-State","Applicant","Admitted (Not Confirmed)","","","",3
2019-12-02,2020,"NSROG","Out-State","Applicant","Denied","","","PSROA-2020-02",1
2019-12-02,2020,"NSROG","Out-State","Applicant","Enrolled","","","",2
2019-12-02,2020,"NSROG","Out-State","Applicant","Incomplete","","","",1
2019-12-02,2020,"NSROG","Out-State","Applicant","Withdrawn (After Admitted)","","","",8
2019-12-02,2020,"NSROG","Out-State","Applicant","Withdrawn (After Confirmed)","","","",1
2019-12-02,2020,"NSROG","Out-State","Inquiry","","","","",2
2019-12-02,2020,"NSROG","Out-State","Inquiry","","","",";PSROG-2020-02",1
2019-12-02,2020,"NSROG","Out-State","Lead","","","","",2685
2019-12-02,2020,"NSROG","Out-State","Lead","","","","PSROA-2020-02",20
2019-12-02,2020,"NSROG","Out-State","Lead","","","","PSROG-2020-02",90
2019-12-02,2020,"NSROG","Out-State","Lead","","","","PSROH-2020-02",32
2019-12-02,2020,"NSROG","Out-State","Lead","","NSROH-2020-02","","PSROG-2020-02",1
2019-12-02,2020,"PJRIG","In-State","Inquiry","","","","",1
2019-12-02,2020,"PSRIG","In-State","Applicant","Enrolled","","","",3
2019-12-02,2020,"PSRIG","In-State","Applicant","Incomplete","","","",1
2019-12-02,2020,"PSRIG","In-State","Applicant","Withdrawn (After Admitted)","","","",8
2019-12-02,2020,"PSRIG","In-State","Lead","","","","",188
2019-12-02,2020,"PSRIG","In-State","Lead","","NSRIH-2020-02","","",2
2019-12-02,2020,"PSROG","Out-State","Lead","","","","",59
2019-12-02,2021,"","Out-State","Applicant","USM Graduate Confirmed","","","",1
2019-12-02,2021,"","Out-State","Inquiry","","","","",1
2019-12-02,2021,"NJRIG","In-State","Inquiry","","","","",10
2019-12-02,2021,"NJRIG","In-State","Inquiry","","","",";PJRIG-2020-02",1
2019-12-02,2021,"NJRIG","In-State","Inquiry","","","",";PJRIU-2020-04",5
2019-12-02,2021,"NJRIG","In-State","Inquiry","","","","PJRIH-2020-02",1
2019-12-02,2021,"NJRIG","In-State","Lead","","","","",752
2019-12-02,2021,"NJRIG","In-State","Lead","","","","PJRIA-2020-02",5
2019-12-02,2021,"NJRIG","In-State","Lead","","","","PJRIA-2020-04",1
2019-12-02,2021,"NJRIG","In-State","Lead","","","","PJRIG-2020-02",74
2019-12-02,2021,"NJRIG","In-State","Lead","","","","PJRIG-2020-04",1
2019-12-02,2021,"NJRIG","In-State","Lead","","","","PJRIH-2020-02",50
2019-12-02,2021,"NJRIG","In-State","Lead","","","","PJRIH-2020-04",2
2019-12-02,2021,"NJRIG","In-State","Lead","","","","PJRIU-2020-04",52
